LotFrontage,LotArea,LotShape,OverallQual,OverallCond,MasVnrArea,ExterQual,BsmtQual,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_NA,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NA,MoSold_1,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,MoSold_10,MoSold_11,MoSold_12,YrSold_2006,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010
69.0,13869,1.0,5.0,5.0,0.0,3.0,2.0,2.0,182,0,612,794,2.0,794,676,0,1470,0,1,2,0,3,1,3.0,6,0,0.0,2,388,0,75,0,0,0,0,0,177000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
52.0,6240,3.0,5.0,5.0,0.0,3.0,4.0,6.0,0,0,816,816,4.0,816,0,360,1176,0,0,1,0,3,1,3.0,6,1,3.0,2,528,112,0,0,0,0,0,400,114500,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
110.0,8472,1.0,4.0,4.0,0.0,1.0,2.0,3.0,104,712,0,816,4.0,816,0,0,816,1,0,1,0,2,1,3.0,5,0,3.0,2,516,106,0,0,0,0,0,0,110000,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
68.0,50271,0.0,8.0,4.0,0.0,2.0,0.0,2.0,1810,0,32,1842,2.0,1842,0,0,1842,2,0,0,1,0,1,2.0,5,1,0.0,3,894,857,72,0,0,0,0,0,385000,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
60.0,7134,3.0,4.0,4.0,0.0,3.0,4.0,0.0,384,0,0,384,4.0,1360,0,0,1360,0,0,1,0,3,1,3.0,6,1,3.0,2,572,0,50,0,0,0,0,0,130000,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100.0,10175,0.0,5.0,4.0,272.0,3.0,4.0,1.0,490,0,935,1425,2.0,1425,0,0,1425,0,0,2,0,3,1,3.0,7,1,2.0,2,576,0,0,0,407,0,0,0,180500,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24.0,2645,3.0,7.0,4.0,456.0,2.0,2.0,2.0,649,0,321,970,0.0,983,756,0,1739,1,0,2,1,3,1,2.0,7,0,0.0,2,480,115,0,0,0,0,0,0,172500,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
89.0,11645,0.0,6.0,4.0,0.0,2.0,2.0,6.0,0,0,860,860,0.0,860,860,0,1720,0,0,2,1,3,1,2.0,7,0,2.0,2,565,0,70,0,0,0,0,0,196500,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
66.0,13682,1.0,9.0,4.0,1031.0,0.0,0.0,6.0,0,0,1410,1410,0.0,1426,1519,0,2945,0,0,3,1,3,1,2.0,10,1,0.0,3,641,192,0,37,0,0,0,0,438780,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
60.0,7200,3.0,4.0,6.0,0.0,3.0,4.0,0.0,632,0,148,780,0.0,780,0,0,780,0,0,1,0,2,1,3.0,4,0,3.0,1,352,196,0,0,0,0,0,0,124900,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63.0,13072,3.0,5.0,4.0,0.0,3.0,2.0,0.0,941,0,217,1158,0.0,1158,0,0,1158,1,0,1,1,3,1,2.0,5,0,3.0,2,576,0,50,0,0,0,0,0,158000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
60.0,7200,3.0,4.0,6.0,0.0,3.0,4.0,6.0,0,0,530,530,4.0,581,530,0,1111,0,0,1,0,3,1,1.0,6,0,3.0,1,288,0,0,144,0,0,0,0,101000,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44.0,6442,0.0,7.0,4.0,178.0,2.0,2.0,2.0,24,0,1346,1370,0.0,1370,0,0,1370,0,0,2,0,2,1,2.0,6,1,2.0,2,484,120,49,0,0,0,0,0,202500,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
50.0,10300,0.0,6.0,5.0,0.0,3.0,4.0,6.0,0,0,576,576,2.0,902,808,0,1710,0,0,2,0,3,1,3.0,9,0,3.0,2,480,12,11,64,0,0,0,0,140000,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
69.0,9375,3.0,6.0,4.0,573.0,3.0,2.0,2.0,739,0,318,1057,0.0,1057,977,0,2034,1,0,2,1,3,1,2.0,8,0,2.0,2,645,576,36,0,0,0,0,0,219500,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
76.0,9591,3.0,7.0,4.0,344.0,2.0,0.0,6.0,0,0,1143,1143,0.0,1143,1330,0,2473,0,0,2,1,4,1,2.0,9,1,2.0,3,852,192,151,0,0,0,0,0,317000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
69.0,19900,3.0,6.0,4.0,287.0,3.0,2.0,2.0,912,0,1035,1947,4.0,2207,0,0,2207,1,0,2,0,3,1,3.0,7,1,2.0,2,576,301,0,0,0,0,0,0,180000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
72.0,10665,0.0,6.0,4.0,167.0,2.0,2.0,2.0,1013,0,440,1453,0.0,1479,0,0,1479,1,0,2,0,3,1,2.0,7,0,2.0,2,558,144,29,0,0,0,0,0,226000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
47.0,4608,3.0,3.0,5.0,0.0,3.0,4.0,6.0,0,0,747,747,4.0,747,0,0,747,0,0,1,0,2,1,3.0,4,0,3.0,1,220,0,0,0,0,0,0,0,80000,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
81.0,15593,3.0,6.0,3.0,0.0,2.0,4.0,1.0,603,0,701,1304,4.0,1304,983,0,2287,0,0,2,0,3,1,3.0,7,1,0.0,2,667,0,21,114,0,0,0,0,225000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
95.0,13651,0.0,6.0,5.0,1115.0,3.0,2.0,0.0,1880,0,343,2223,0.0,2223,0,0,2223,1,0,2,0,3,1,3.0,8,2,0.0,2,516,300,0,0,0,0,0,0,244000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69.0,7599,3.0,3.0,5.0,0.0,3.0,4.0,0.0,565,0,280,845,4.0,845,0,0,845,1,0,1,0,2,1,3.0,4,0,3.0,2,360,0,0,0,0,0,0,0,129500,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
74.0,10141,0.0,6.0,4.0,40.0,3.0,2.0,6.0,0,0,832,832,2.0,885,833,0,1718,0,0,2,1,3,1,3.0,7,1,0.0,2,427,0,94,0,0,291,0,0,185000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
85.0,10200,3.0,4.0,6.0,104.0,3.0,4.0,0.0,320,362,404,1086,2.0,1086,0,0,1086,1,0,1,0,3,1,3.0,6,0,3.0,2,490,0,0,0,0,0,0,0,144900,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
60.0,5790,3.0,2.0,5.0,0.0,2.0,1.0,6.0,0,0,840,840,2.0,840,765,0,1605,0,0,2,0,3,2,3.0,8,0,3.0,1,379,0,0,202,0,0,0,0,107400,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21.0,1596,3.0,3.0,4.0,0.0,3.0,2.0,2.0,462,0,0,462,4.0,526,462,0,988,1,0,1,0,2,1,3.0,5,0,3.0,1,297,120,101,0,0,0,0,0,91000,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
69.0,8475,0.0,3.0,6.0,0.0,3.0,4.0,0.0,228,0,724,952,0.0,952,0,0,952,0,0,1,0,2,1,3.0,4,0,3.0,1,283,0,0,0,0,0,0,0,135750,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
50.0,8635,3.0,4.0,4.0,0.0,3.0,4.0,1.0,336,41,295,672,4.0,1072,213,0,1285,1,0,1,0,2,1,3.0,6,0,3.0,1,240,0,0,0,0,0,0,0,127000,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
72.0,10778,3.0,3.0,4.0,0.0,3.0,4.0,6.0,0,0,1768,1768,4.0,1768,0,0,1768,0,0,2,0,4,2,3.0,8,0,1.0,0,0,0,0,0,0,0,0,0,136500,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
60.0,10440,3.0,4.0,5.0,0.0,3.0,4.0,6.0,0,0,440,440,2.0,682,548,0,1230,0,0,1,1,2,1,3.0,5,0,3.0,2,440,74,0,128,0,0,0,0,110000,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
100.0,13000,3.0,5.0,5.0,576.0,3.0,2.0,5.0,448,0,448,896,4.0,1182,960,0,2142,0,0,2,1,4,1,2.0,8,1,0.0,1,509,0,72,0,0,252,0,0,193500,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
32.0,4500,3.0,5.0,4.0,443.0,3.0,0.0,2.0,1201,0,36,1237,0.0,1337,0,0,1337,1,0,2,0,2,1,3.0,5,0,0.0,2,405,0,199,0,0,0,0,0,153500,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
78.0,10206,3.0,7.0,4.0,468.0,3.0,2.0,2.0,33,0,1530,1563,0.0,1563,0,0,1563,0,0,2,0,3,1,2.0,6,1,2.0,3,758,144,99,0,0,0,0,0,245000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
80.0,8892,0.0,4.0,4.0,66.0,3.0,4.0,6.0,0,0,1065,1065,2.0,1065,0,0,1065,0,0,1,1,3,1,3.0,6,0,3.0,2,461,74,0,0,0,0,0,0,126500,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
69.0,8530,0.0,6.0,4.0,22.0,3.0,2.0,6.0,0,0,384,384,2.0,804,670,0,1474,0,0,2,1,3,1,3.0,7,1,0.0,2,400,120,72,0,0,0,0,700,168500,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
121.0,16059,3.0,7.0,4.0,284.0,2.0,2.0,6.0,0,0,1288,1288,0.0,1301,1116,0,2417,0,0,2,1,4,1,2.0,9,1,3.0,2,462,127,82,0,0,0,0,0,260000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
122.0,11911,1.0,5.0,4.0,0.0,2.0,2.0,6.0,0,0,684,684,0.0,684,876,0,1560,0,0,2,1,3,1,2.0,6,1,0.0,2,400,100,38,0,0,0,0,0,174000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40.0,3951,3.0,5.0,4.0,76.0,2.0,2.0,6.0,0,0,612,612,0.0,612,612,0,1224,0,0,2,1,2,1,2.0,4,0,2.0,2,528,0,234,0,0,0,0,0,164500,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
105.0,8470,0.0,2.0,1.0,0.0,1.0,4.0,6.0,0,0,1013,1013,4.0,1013,0,513,1526,0,0,1,0,2,1,1.0,6,0,1.0,0,0,0,0,156,0,0,0,0,85000,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
60.0,8070,3.0,3.0,4.0,0.0,3.0,2.0,2.0,588,0,402,990,0.0,990,0,0,990,1,0,1,0,3,1,3.0,5,0,1.0,0,0,0,0,0,0,0,0,0,123600,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
60.0,7200,3.0,3.0,4.0,0.0,3.0,3.0,4.0,0,0,0,0,4.0,1040,0,0,1040,0,0,1,0,2,1,3.0,4,0,3.0,2,420,0,29,0,0,0,0,0,109900,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
85.0,8500,3.0,4.0,2.0,203.0,3.0,4.0,5.0,600,0,635,1235,4.0,1235,0,0,1235,0,0,1,0,2,1,3.0,6,0,3.0,2,480,0,0,0,0,0,0,0,98600,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
80.0,13360,0.0,4.0,6.0,0.0,3.0,2.0,0.0,713,0,163,876,0.0,964,0,0,964,1,0,1,0,2,1,3.0,5,0,3.0,2,432,0,0,44,0,0,0,0,163500,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
60.0,7200,3.0,5.0,5.0,0.0,3.0,4.0,5.0,1046,0,168,1214,0.0,1260,1031,0,2291,0,1,2,0,4,2,3.0,9,1,3.0,2,506,0,0,0,0,99,0,0,133900,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
69.0,9337,0.0,5.0,4.0,0.0,3.0,2.0,2.0,648,0,176,824,0.0,905,881,0,1786,1,0,2,1,3,1,2.0,7,0,2.0,2,684,0,162,0,0,0,0,0,204750,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
69.0,9765,1.0,5.0,7.0,68.0,0.0,2.0,0.0,310,0,370,680,2.0,680,790,0,1470,0,0,2,1,3,1,3.0,6,1,0.0,2,420,232,63,0,0,0,0,480,185000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
78.0,10264,0.0,6.0,4.0,183.0,2.0,2.0,0.0,1162,0,426,1588,0.0,1588,0,0,1588,0,0,2,0,3,1,2.0,6,0,2.0,2,472,158,29,0,0,0,0,0,214000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
73.0,10921,3.0,3.0,4.0,48.0,3.0,4.0,5.0,520,0,440,960,4.0,960,0,0,960,1,0,1,0,3,1,3.0,6,0,0.0,1,432,120,0,0,0,0,0,0,94750,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
85.0,10625,3.0,4.0,4.0,0.0,3.0,4.0,0.0,108,0,350,458,1.0,835,0,0,835,0,0,1,0,2,1,3.0,5,0,3.0,1,366,0,0,77,0,0,0,400,83000,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
77.0,9320,0.0,3.0,4.0,0.0,3.0,4.0,0.0,569,0,381,950,1.0,1225,0,0,1225,1,0,1,1,3,1,3.0,6,0,1.0,0,0,352,0,0,0,0,0,400,128950,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69.0,10603,0.0,5.0,6.0,28.0,3.0,4.0,0.0,1200,0,410,1610,2.0,1610,0,0,1610,1,0,2,0,3,1,2.0,6,2,2.0,2,480,168,68,0,0,0,0,0,205000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77.0,9206,3.0,5.0,4.0,336.0,2.0,2.0,6.0,0,0,741,741,4.0,977,755,0,1732,0,0,2,1,3,1,2.0,7,1,0.0,2,476,192,46,0,0,0,0,0,178000,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
64.0,7018,3.0,4.0,4.0,0.0,3.0,3.0,4.0,0,0,0,0,4.0,1535,0,0,1535,0,0,2,0,4,2,3.0,8,0,3.0,2,410,0,0,0,0,0,0,0,118964,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
94.0,10402,0.0,6.0,4.0,0.0,3.0,2.0,6.0,0,0,1226,1226,0.0,1226,0,0,1226,0,0,2,0,3,1,2.0,6,0,2.0,3,740,0,36,0,0,0,0,0,198900,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
