,age,education,housing,loan,month,day_of_week,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,contact_cellular,contact_telephone,contact_unknown,poutcome_failure,poutcome_nonexistent,poutcome_success
147,55.0,2,1,1,2,4,1.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
148,38.0,1,0,1,2,4,1.0,999.0,0.0,1.1,93.994,-36.4,3.0,5191.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
149,42.0,1,0,1,2,4,2.0,999.0,0.0,1.1,93.994,-36.4,3.0,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
150,39.0,1,0,1,2,4,1.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
151,31.0,1,0,1,2,4,1.0,999.0,0.0,1.1,93.994,-40.0,4.855,5191.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
152,33.0,3,1,1,2,4,1.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
153,58.0,3,1,1,2,4,1.0,999.0,0.0,0.0,93.994,-36.4,4.855,5191.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
154,33.0,1,1,0,2,4,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
155,39.0,1,1,1,2,4,3.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
156,51.0,1,0,1,2,4,1.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
157,46.0,0,1,1,2,4,3.0,999.0,0.0,1.1,93.994,-40.0,4.855,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
158,34.0,1,1,1,2,4,1.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
159,25.0,0,1,1,2,4,1.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
160,43.0,3,1,1,2,4,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
161,34.0,1,1,1,2,4,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
162,50.0,0,1,1,2,4,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
163,44.0,1,1,1,2,4,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
164,28.0,3,1,1,2,4,5.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
165,47.0,0,0,1,2,4,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
166,43.0,3,0,1,2,4,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
167,55.0,0,1,1,2,4,7.0,999.0,0.0,1.1,93.994,-36.4,4.855,5144.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
168,59.0,3,1,1,2,4,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
169,27.0,3,1,1,2,4,1.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
170,33.0,2,0,1,2,4,4.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
171,35.0,3,0,1,2,4,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
172,26.0,2,1,1,2,4,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5144.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
173,40.0,1,0,1,2,4,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
174,59.0,0,0,1,2,4,4.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
175,50.0,3,1,1,2,4,2.0,999.0,0.0,1.1,94.0,-36.4,4.855,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
176,41.0,0,0,1,2,4,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
177,31.0,3,0,1,2,4,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
178,38.0,1,1,1,2,4,4.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
179,54.0,3,0,1,2,4,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
180,43.0,0,1,1,2,4,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
181,49.0,3,0,1,2,0,6.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
182,47.0,2,1,1,2,0,5.0,999.0,0.0,0.0,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
183,42.0,3,1,1,2,0,2.0,999.0,0.0,1.1,94.0,-36.4,3.0,5191.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
184,45.0,3,1,1,2,0,6.0,999.0,0.0,1.1,93.994,-36.4,3.0,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
185,39.0,3,1,1,2,0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
186,24.0,2,0,1,2,3,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
187,29.0,3,1,0,2,0,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
188,29.0,2,0,1,2,0,8.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
189,33.0,3,0,1,2,0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
190,44.0,0,0,1,2,0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
191,44.0,3,1,1,2,0,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
192,48.0,2,0,1,2,0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
193,57.0,2,0,1,2,0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
194,44.0,0,1,1,2,0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
195,33.0,1,0,1,2,0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
196,30.0,2,0,1,2,0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
197,39.0,3,1,1,2,0,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
198,54.0,3,0,1,2,0,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
199,26.0,3,0,1,2,0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
200,57.0,2,0,1,2,0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
201,35.0,3,0,1,2,0,4.0,999.0,0.0,1.1,94.0,-36.4,4.857,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
202,35.0,1,0,1,2,3,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
203,36.0,1,1,1,2,0,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
204,32.0,1,1,1,2,0,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
205,39.0,1,0,1,2,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
206,43.0,3,0,1,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
207,45.0,3,0,1,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
208,33.0,0,1,0,2,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
209,33.0,3,0,1,2,3,6.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
210,47.0,0,0,0,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
211,41.0,3,1,1,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
212,53.0,3,1,1,2,1,1.0,999.0,0.0,1.1,94.0,-36.4,3.0,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
213,40.0,3,0,0,2,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
214,46.0,3,1,1,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
215,40.0,3,0,1,2,1,1.0,999.0,0.0,1.1,94.0,-36.4,4.856,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
216,38.0,3,0,1,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
217,32.0,1,0,1,2,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
218,38.0,3,0,1,2,3,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
219,30.0,3,1,1,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
220,51.0,1,0,1,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
221,46.0,0,0,0,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
222,55.0,0,1,1,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
223,34.0,1,0,1,2,1,3.0,999.0,0.0,0.0,93.994,-36.4,4.856,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
224,49.0,3,1,1,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
225,27.0,3,1,0,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
226,39.0,1,0,1,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
227,39.0,1,1,0,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,3.0,5144.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
228,36.0,2,0,1,2,1,6.0,999.0,0.0,1.1,93.994,-40.0,4.856,5191.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
229,40.0,3,0,1,2,1,4.0,999.0,0.0,0.0,93.994,-36.4,4.856,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
230,43.0,1,1,1,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
231,41.0,1,1,0,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
232,50.0,1,1,1,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
233,45.0,1,1,1,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
234,36.0,3,1,1,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
235,46.0,0,0,1,2,1,3.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
236,29.0,2,1,1,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
237,47.0,2,0,0,2,1,11.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
238,58.0,3,0,1,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
239,50.0,2,1,1,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
240,36.0,3,1,0,2,1,4.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
241,39.0,1,1,1,2,1,3.0,999.0,0.0,0.0,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
242,31.0,1,0,1,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
243,29.0,2,0,0,2,1,2.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
244,45.0,3,1,1,2,1,2.0,999.0,0.0,0.0,93.994,-36.4,4.856,5191.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
245,44.0,3,1,1,2,1,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
246,33.0,2,1,1,2,2,4.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
247,47.0,3,0,1,2,2,3.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
248,51.0,0,1,1,2,2,3.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
249,33.0,3,1,1,2,2,4.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
250,44.0,0,0,1,2,2,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
251,37.0,1,1,1,2,2,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
252,50.0,2,0,1,2,2,7.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
253,52.0,2,1,1,2,2,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
254,45.0,1,0,0,2,2,2.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
255,48.0,0,1,1,2,2,2.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
256,33.0,1,0,1,2,2,2.0,999.0,0.0,0.0,93.994,-36.4,4.859,5191.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
257,37.0,2,1,1,2,2,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
258,33.0,2,0,1,2,2,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
259,42.0,3,0,1,2,2,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
260,37.0,2,1,1,2,2,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
261,40.0,3,0,1,2,3,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
262,30.0,1,1,1,2,2,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
263,31.0,3,0,1,2,3,2.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
264,40.0,3,1,1,2,2,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
265,41.0,3,0,1,2,2,2.0,999.0,0.0,1.1,94.0,-36.4,4.859,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
266,38.0,1,0,1,2,2,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
267,40.0,1,1,1,2,3,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
268,34.0,2,0,1,2,2,4.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
269,30.0,3,0,1,2,2,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
270,33.0,2,1,1,2,2,4.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
271,31.0,3,0,1,2,2,3.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
272,27.0,1,1,1,2,3,10.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
273,44.0,1,1,1,2,2,2.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
274,42.0,0,1,0,2,2,5.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
275,46.0,1,0,1,2,2,2.0,999.0,0.0,0.0,93.994,-36.4,4.859,5144.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
276,28.0,3,0,1,2,2,2.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
277,59.0,3,0,1,2,2,5.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
278,41.0,3,0,1,2,2,2.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
279,37.0,2,1,1,2,2,3.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
280,40.0,1,0,1,2,3,3.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
281,40.0,2,0,1,2,3,6.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
282,48.0,1,0,1,2,3,3.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
283,40.0,3,0,1,2,3,1.0,999.0,0.0,1.1,94.0,-36.4,4.86,5191.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
284,32.0,1,0,1,2,3,1.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
285,37.0,1,1,0,2,3,1.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
286,33.0,1,0,1,2,3,1.0,999.0,0.0,1.1,93.994,-36.4,4.86,5144.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
287,39.0,2,0,1,2,3,1.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
288,46.0,2,1,1,2,3,1.0,999.0,0.0,1.1,93.994,-40.0,4.86,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
289,42.0,1,1,1,2,3,1.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
290,40.0,1,0,1,2,3,1.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
291,46.0,0,0,0,2,3,2.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
292,38.0,2,0,0,2,3,3.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
293,34.0,2,1,0,2,3,1.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
294,46.0,3,0,1,2,3,5.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
295,48.0,0,0,1,2,3,1.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
296,46.0,3,1,1,2,3,1.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
